2nd;	Quick, Miss Winifred Vera;	female;	8.0;	true
3rd;	Andersson, Miss Ingeborg Constancia;	female;	9.0;	false
3rd;	Asplund, Master Clarence Gustaf Hugo;	male;	9.0;	false
3rd;	Boulos, Miss Laura;	female;	9.0;	false
3rd;	Coutts, Master William Leslie;	male;	9.0;	true
3rd;	Ford, Miss Maggie;	female;	9.0;	false
3rd;	Goldsmith, Master Frank John William;	male;	9.0;	true
3rd;	Goodwin, Master Harold V;	male;	9.0;	false
3rd;	Goodwin, Miss Jessie A;	female;	10.0;	false
3rd;	Van Impe, Miss Catharine;	female;	10.0;	false
1st;	Carter, Master William T II;	male;	11.0;	true
3rd;	Andersson, Miss Sigrid Elizabeth;	female;	11.0;	false
3rd;	Goodwin, Master William F;	male;	11.0;	false
2nd;	Becker, Miss Ruth Elizabeth;	female;	12.0;	true
2nd;	Watt, Miss Bertha;	female;	12.0;	true
1st;	Ryerson, Master John Borie;	male;	13.0;	true
2nd;	Mellenger, Miss Madeleine Violet;	female;	13.0;	true
3rd;	Abbott, Master Eugene Joseph;	male;	13.0;	false
3rd;	Asplund, Master Filip Oscar;	male;	13.0;	false
1st;	Carter, Miss Lucile Polk;	female;	14.0;	true
2nd;	Sweet, Mr George;	male;	14.0;	false
3rd;	Goodwin, Mr Charles E;	male;	14.0;	false
3rd;	Vestrom, Miss Hulda Amanda Adolfi;	female;	14.0;	false
1st;	Madill, Miss Georgette Alexandra;	female;	15.0;	true
2nd;	Brown, Miss Edith E;	female;	15.0;	true
3rd;	Banoura, Miss Ayout;	female;	15.0;	true
3rd;	Van der Planke, Mr Leon;	male;	15.0;	false
3rd;	Yasbeck, Mrs Antoni;	female;	15.0;	true
1st;	Hippach, Miss Jean Gertrude;	female;	16.0;	true
1st;	Lines, Miss Mary Conover;	female;	16.0;	true
2nd;	Gaskell, Mr Alfred;	male;	16.0;	false
3rd;	Abbott, Mr Rossmore Edward;	male;	16.0;	false
3rd;	Abelseth, Miss An Karen;	female;	16.0;	true
3rd;	Carr, Miss Helen;	female;	16.0;	true
3rd;	Eklund, Mr Hans Linus;	male;	16.0;	false
3rd;	Ford, Mr Neil Watson;	male;	16.0;	false
3rd;	Gilgh, Miss Katie;	female;	16.0;	true
3rd;	Goodwin, Miss Lillian A;	female;	16.0;	false
1st;	Dick, Mrs Albert Adrian Vera Gillespie;	female;	17.0;	true
1st;	Pesco, Mrs Victor de Satode (Josefa de Soto);	female;	17.0;	true
1st;	Thayer, Mr John Borland, jr;	male;	17.0;	true
2nd;	Ilett, Miss Bertha;	female;	17.0;	true
3rd;	Allum, Mr Owen George;	male;	17.0;	false
3rd;	Andersson, Miss Er;	female;	17.0;	true
3rd;	Attalah, Miss Malaka;	female;	17.0;	false
3rd;	Calic, Mr Peter;	male;	17.0;	false
3rd;	Cribb, Miss Laura Alice;	female;	17.0;	true
3rd;	Davies, Mr Joseph;	male;	17.0;	false
3rd;	Hagardon, Miss Kate;	female;	17.0;	false
3rd;	Jensen, Mr Svend Lauritz;	male;	17.0;	false
3rd;	Kallio, Mr Nikolai Erland;	male;	17.0;	false
1st;	Pesco, Mr Victor de Satode;	male;	18.0;	false
1st;	Ryerson, Miss Emily Borie;	female;	18.0;	true
1st;	Smith, Mrs Lucien Philip (Mary Eloise Hughes;	female;	18.0;	true
1st;	Taussig, Miss Ruth;	female;	18.0;	true
2nd;	Andrew, Mr Edgar Samuel;	male;	18.0;	false
2nd;	Bailey, Mr Percy Andrew;	male;	18.0;	false
2nd;	Deacon, Mr Percy;	male;	18.0;	false
2nd;	Dibden, Mr William;	male;	18.0;	false
2nd;	Doling, Miss Elsie;	female;	18.0;	true
2nd;	Hiltunen, Miss Marta;	female;	18.0;	false
2nd;	sser (srallah), Mrs Nicholas;	female;	18.0;	true
2nd;	Silven, Miss Lyyli;	female;	18.0;	true
2nd;	Swane, Mr George;	male;	18.0;	false
3rd;	Abraham, Mrs Joseph (Sophie Easu);	female;	18.0;	true
3rd;	Aks, Mrs Sam (Leah Rosen);	female;	18.0;	true
3rd;	Arnold, Mrs Josef (Josephine Frank);	female;	18.0;	false
3rd;	Badman, Miss Emily Louisa;	female;	18.0;	true
3rd;	Barbara, Miss Saude;	female;	18.0;	false
3rd;	Bjorklund, Ernst Herbert;	male;	18.0;	false
3rd;	Bradley, Miss Bridget Delia;	female;	18.0;	true
3rd;	Burns, Miss Mary Delia;	female;	18.0;	false
3rd;	Cacic, Mr Grego;	male;	18.0;	false
3rd;	Chronopoulos, Mr Demetrios;	male;	18.0;	false
3rd;	Edvardsson, Mr Gustaf Hjalmar;	male;	18.0;	false
3rd;	Ford, Mr Edward Watson;	male;	18.0;	false
3rd;	Hegarty, Miss Nora;	female;	18.0;	false
3rd;	Klasen, Mr Klas Albin;	male;	18.0;	false
3rd;	Turja, Miss An Sofia;	female;	18.0;	true
3rd;	Van der Planke, Miss Augusta;	female;	18.0;	false
3rd;	Wiklund, Mr Jacob Alfred;	male;	18.0;	false
1st;	Astor, Mrs John Jacob (Madeleine Talmadge Force);	female;	19.0;	true
1st;	Bishop, Mrs Dickinson H (Helen Walton);	female;	19.0;	true
1st;	Fortune, Mr Charles Alexander;	male;	19.0;	false
1st;	Graham, Miss Margaret Edith;	female;	19.0;	true
1st;	Newsom, Miss Helen Monypeny;	female;	19.0;	true
2nd;	Beane, Mrs Edward (Ethel Clarke);	female;	19.0;	true
2nd;	Bentham, Miss Lilian W;	female;	19.0;	true
2nd;	Carbines, Mr William;	male;	19.0;	false
2nd;	Fahlstrom, Mr Arne Jos;	male;	19.0;	false
2nd;	Marshall, Mrs Kate Louise Phillips;	female;	19.0;	true
2nd;	Mellor, Mr William John;	male;	19.0;	true
2nd;	Nicholls, Mr Joseph Charles;	male;	19.0;	false
3rd;	Beavan, Mr William Thomas;	male;	19.0;	false
3rd;	Burke, Mr Jeremiah;	male;	19.0;	false
3rd;	Cohen, Mr Gurshon (Gus);	male;	19.0;	true
3rd;	Cor, Mr Ludovik;	male;	19.0;	false
3rd;	Crease, Mr Ernest James;	male;	19.0;	false
3rd;	Dakic, Mr Branko;	male;	19.0;	false
3rd;	Devaney, Miss Margaret;	female;	19.0;	true
3rd;	Dorkings, Mr Edward Arthur;	male;	19.0;	true
3rd;	Gustafsson, Mr Karl Gideon;	male;	19.0;	false
3rd;	Jensen, Miss Carla Christine;	female;	19.0;	true
3rd;	Johnson, Mr William Cahoone Jr;	male;	19.0;	false
1st;	Willard, Miss Constance;	female;	20.0;	true
2nd;	Bryhl, Miss Dagmar;	female;	20.0;	true
2nd;	Cotterill, Mr Harry;	male;	20.0;	false
2nd;	Maybery, Mr Frank H;	male;	20.0;	false
2nd;	Nourney, Mr Alfred (aka Baron von Drachstedt);	male;	20.0;	true
2nd;	Pengelly, Mr Frederick;	male;	20.0;	false
2nd;	Sincock, Miss Maude;	female;	20.0;	true
3rd;	Abrahamsson, Mr August;	male;	20.0;	true
3rd;	Alhomaki, Mr Ilmari Rudolf;	male;	20.0;	false
3rd;	Andersen, Mr Thor Olsvigen;	male;	20.0;	false
3rd;	Andreasson, Mr Paul Edvin;	male;	20.0;	false
3rd;	Baccos, Mr Rafoul;	male;	20.0;	false
3rd;	Betros, Mr Tannous;	male;	20.0;	false
3rd;	Braf, Miss Elin Ester Maria;	female;	20.0;	false
3rd;	Buckley, Miss Katherine;	female;	20.0;	false
3rd;	Coelho, Mr Domingos Ferndes;	male;	20.0;	false
3rd;	Gustafsson, Mr Alfred Ossian;	male;	20.0;	false
3rd;	Hampe, Mr Leon;	male;	20.0;	false
3rd;	Jensen, Mr Hans Peder;	male;	20.0;	false
3rd;	Jussila, Miss Katrii;	female;	20.0;	false
3rd;	Keane, Mr Andrew;	male;	20.0;	false
3rd;	Lane, Mr Patrick;	male;	20.0;	false
3rd;	Lindqvist, Eino William;	male;	20.0;	true
1st;	Harder, Mrs George Achilles (Dorothy Ann);	female;	21.0;	true
1st;	Longley, Miss Gretchen Fiske;	female;	21.0;	true
1st;	Ryerson, Miss Susan (Suzette) Parker;	female;	21.0;	true
1st;	White, Mr Richard Frasar;	male;	21.0;	false
1st;	Williams, Mr Richard Norris II;	male;	21.0;	true
2nd;	Davies, Mr Charles Henry;	male;	21.0;	false
2nd;	Ender, Mr Ingvar;	male;	21.0;	false
2nd;	Giles, Mr Frederick;	male;	21.0;	false
2nd;	Hickman, Mr Stanley George;	male;	21.0;	false
2nd;	Hocking, Miss Ellen (Nellie);	female;	21.0;	true
2nd;	Hood, Mr Ambrose, Jr;	male;	21.0;	false
2nd;	Phillips, Mr Robert;	male;	21.0;	false
2nd;	Rugg, Miss Emily;	female;	21.0;	true
3rd;	Birkeland, Mr Hans;	male;	21.0;	false
3rd;	Buckley, Mr Daniel;	male;	21.0;	true
3rd;	Cavan, Miss Mary;	female;	21.0;	false
3rd;	Cavan, Mr Patrick;	male;	21.0;	false
3rd;	Cann, Mr Ernest;	male;	21.0;	false
3rd;	Chartens, Mr David;	male;	21.0;	false
3rd;	Davies, Mr John;	male;	21.0;	false
3rd;	Ford, Miss Dooli Margaret;	female;	21.0;	false
3rd;	Hansen, Mr Henry Damsgaard;	male;	21.0;	false
3rd;	Jussila, Miss Ai Maria;	female;	21.0;	false
3rd;	Kalvig, Mr Johannes K Halverson;	male;	21.0;	false
3rd;	Karlsson, Mr Eir Gervasius;	male;	21.0;	true
3rd;	Kelly, Miss An Kate;	female;	21.0;	true
3rd;	Kelly, Miss Mary;	female;	21.0;	true
3rd;	Lemom, Mr Denis;	male;	21.0;	false
3rd;	Lemon, Miss Mary;	female;	21.0;	false
3rd;	Salander, Mr Karl Johan;	male;	21.0;	false
3rd;	Windelov, Mr Eir;	male;	21.0;	false
1st;	Bowerman, Miss Elsie Edith;	female;	22.0;	true
1st;	Frolicher, Miss Marguerite;	female;	22.0;	true
1st;	Gibson, Miss Dorothy;	female;	22.0;	true
1st;	Ostby, Miss Helen Raghnild;	female;	22.0;	true
1st;	Payne, Mr Vivian Ponsonby;	male;	22.0;	false
2nd;	Cook, Mrs Sele Rogers;	female;	22.0;	false
2nd;	del Carlo, Mrs Sebastiano (Argenia Genovese);	female;	22.0;	true
2nd;	Giles, Mr Ralph;	male;	22.0;	false
2nd;	Karnes, Mrs J Frank (Claire Bennett);	female;	22.0;	false
2nd;	LaRoche, Mrs Joseph (Juliet);	female;	22.0;	true
2nd;	Oxenham, Mr Percy Thomas;	male;	22.0;	true
2nd;	Smith (Schmidt), Mr Augustus;	male;	22.0;	false
2nd;	Troupiansky, Mr Moses Aaron;	male;	22.0;	false
2nd;	Waelens, Mr Achille;	male;	22.0;	false
3rd;	Barton, Mr David;	male;	22.0;	false
3rd;	Berglund, Mr Karl Ivar Sven;	male;	22.0;	false
3rd;	Braund, Mr Owen Harris;	male;	22.0;	false
3rd;	Brobek, Mr Karl Rudolf;	male;	22.0;	false
3rd;	Connolly, Miss Kate;	female;	22.0;	true
3rd;	Dahlberg, Miss Gerda Ulrika;	female;	22.0;	false
3rd;	Davies, Mr Evan;	male;	22.0;	false
3rd;	Dyker, Mrs Adolf Fredrik (An Elizabeth Judith Andersson);	female;	22.0;	true
3rd;	Gilinski, Mr Leslie;	male;	22.0;	false
3rd;	Hellstrom, Hilda Maria;	female;	22.0;	true
3rd;	Hirvonen, Mrs Alexander;	female;	22.0;	true
3rd;	Johansson, Mr Erik;	male;	22.0;	false
3rd;	Karlsson, Mr Nils August;	male;	22.0;	false
3rd;	Kiern, Mr Philip;	male;	22.0;	false
3rd;	Kilgannon, Mr Thomas;	male;	22.0;	false
3rd;	Kink, Miss Maria;	female;	22.0;	false
3rd;	Landegren, Miss Aurora Adelia;	female;	22.0;	true
3rd;	Larsson-Rondberg, Mr Edvard;	male;	22.0;	false
3rd;	Vartunian, Mr David;	male;	22.0;	true
3rd;	Vonk, Mr Jenko;	male;	22.0;	false
3rd;	Zenni, Mr Philip;	male;	22.0;	false
1st;	Earnshaw, Mrs Boulton (Olive Potter);	female;	23.0;	true
1st;	Fortune, Miss Mabel;	female;	23.0;	true
1st;	Greenfield, Mr William Bertram;	male;	23.0;	true
1st;	Newell, Miss Marjorie;	female;	23.0;	true
1st;	Snyder, Mrs John Pillsbury (Nelle Stevenson);	female;	23.0;	true
2nd;	Baimbrigge, Mr Charles R;	male;	23.0;	false
2nd;	Berriman, Mr William S;	male;	23.0;	false
2nd;	Eitemiller, Mr George Floyd;	male;	23.0;	false
2nd;	Hamalainen, Mrs William (An);	female;	23.0;	true
2nd;	Hocking, Mr George;	male;	23.0;	false
2nd;	Jerwan, Mrs Amin S (Marie Thuillard);	female;	23.0;	true
2nd;	Richard, Mr Emil;	male;	23.0;	false
2nd;	Ware, Mr William J;	male;	23.0;	false
3rd;	Alexander, Mr William;	male;	23.0;	false
3rd;	Asplund, Mr John Charles;	male;	23.0;	true
3rd;	Assam, Mr Ali;	male;	23.0;	false
3rd;	Augustsson, Mr Albert;	male;	23.0;	false
3rd;	Dennis, Mr Samuel;	male;	23.0;	false
3rd;	Drapkin, Miss Jennie;	female;	23.0;	true
3rd;	Dyker, Mr Adolf Fredrik;	male;	23.0;	false
3rd;	Heininen, Miss Wendla Maria;	female;	23.0;	false
3rd;	Karlsson, Mr Julius Konrad Eugen;	male;	23.0;	false
3rd;	Melkebuk, Mrs Philemon;	female;	23.0;	false
1st;	Baxter, Mr Quigg Edmond;	male;	24.0;	false
1st;	Fortune, Miss Alice Elizabeth;	female;	24.0;	true
1st;	Hays, Miss Margaret Bechstein;	female;	24.0;	true
1st;	Smith, Mr Lucien Philip;	male;	24.0;	false
1st;	Snyder, Mr John Pillsbury;	male;	24.0;	true
2nd;	Collett, Mr Sidney C Stuart;	male;	24.0;	true
2nd;	Garside, Miss Ethel;	female;	24.0;	true
2nd;	Giles, Mr Edgar;	male;	24.0;	false
2nd;	Herman, Miss Alice;	female;	24.0;	true
2nd;	Herman, Miss Kate;	female;	24.0;	true
2nd;	Pain, Dr Alfred;	male;	24.0;	false
2nd;	Brown, Miss Mildred;	female;	24.0;	true
3rd;	Ahmed, Mr Ali;	male;	24.0;	false
3rd;	Aronsson, Mr Ernst Axel Algot;	male;	24.0;	false
3rd;	Carlsson, Mr Carl Robert;	male;	24.0;	false
3rd;	Celotti, Mr Francesco;	male;	24.0;	false
3rd;	Colbert, Mr Patrick;	male;	24.0;	false
3rd;	Coleff, Mr Fotio;	male;	24.0;	false
3rd;	Davies, Mr Alfred;	male;	24.0;	false
3rd;	Doyle, Miss Elizabeth;	female;	24.0;	false
3rd;	Driscoll, Miss Bridget;	female;	24.0;	true
3rd;	Duquemin, Mr Joseph;	male;	24.0;	true
3rd;	Haas, Miss Aloisia;	female;	24.0;	false
3rd;	Hakkarainen, Mrs Pekko Pietari;	female;	24.0;	true
3rd;	Johnson, Mrs Oscar W;	female;	24.0;	false
3rd;	Kennedy, Mr John;	male;	24.0;	false
3rd;	Lievens, Mr Rene;	male;	24.0;	false
1st;	Allison, Mrs Hudson JC (Bessie Waldo Daniels);	female;	25.0;	false
1st;	Birnbaum, Mr Jakob;	male;	25.0;	false
1st;	Bishop, Mr Dickinson H;	male;	25.0;	true
1st;	Harder, Mr George Achilles;	male;	25.0;	true
2nd;	Bryhl, Mr Kurt Arnold Gottfrid;	male;	25.0;	false
2nd;	Butler, Mr Regild Fenton;	male;	25.0;	false
2nd;	Denbury, Mr Herbert;	male;	25.0;	false
2nd;	Leyson, Mr Robert William Norman;	male;	25.0;	false
2nd;	Richards, Mrs Sidney (Emily Hocking);	female;	25.0;	true
2nd;	Shelley, Mrs William (Imanita);	female;	25.0;	true
2nd;	Sobey, Mr Hayden;	male;	25.0;	false
2nd;	Stokes, Mr Philip Joseph;	male;	25.0;	false
3rd;	Abelseth, Mr Olaus;	male;	25.0;	true
3rd;	Ali, Mr William;	male;	25.0;	false
3rd;	Arnold, Mr Josef;	male;	25.0;	false
3rd;	Dantchoff, Mr Khristo;	male;	25.0;	false
3rd;	Delalic, Mr Regyo;	male;	25.0;	false
3rd;	Gallagher, Mr Martin;	male;	25.0;	false
3rd;	Ilmakangas, Miss Pieta Sofia;	female;	25.0;	false
3rd;	Kiern, Mr John;	male;	25.0;	false
3rd;	Krekorian, Mr Neshan;	male;	25.0;	true
3rd;	Lindahl, Miss Agda V;	female;	25.0;	false
3rd;	Tornquist, Mr William Henry;	male;	25.0;	true
1st;	Behr, Mr Karl Howell;	male;	26.0;	true
1st;	Clark, Mrs Walter Miller (Virginia McDowell);	female;	26.0;	true
2nd;	Botsford, Mr William Hull;	male;	26.0;	false
2nd;	Caldwell, Mr Albert Francis;	male;	26.0;	true
2nd;	Caldwell, Mrs Albert Francis (Sylvia Mae Harbaugh);	female;	26.0;	true
2nd;	Gavey, Mr Lawrence;	male;	26.0;	false
2nd;	Lahtinen, Mrs William (An Sylvan);	female;	26.0;	false
2nd;	LaRoche, Mr Joseph;	male;	26.0;	false
2nd;	Nesson, Mr Israel;	male;	26.0;	false
2nd;	Wright, Miss Marion;	female;	26.0;	true
3rd;	Adams, Mr John;	male;	26.0;	false
3rd;	Andersson, Mr Johan Samuel;	male;	26.0;	false
3rd;	Angheloff, Mr Minko;	male;	26.0;	false
3rd;	Balkic, Mr Cerin;	male;	26.0;	false
3rd;	Bengtsson, Mr John Viktor;	male;	26.0;	false
3rd;	Bostandyeff, Mr Guentcho;	male;	26.0;	false
3rd;	Bowen, Mr David;	male;	26.0;	false
3rd;	Chronopoulos, Mr Apostolos;	male;	26.0;	false
3rd;	Dean, Mr Bertram;	male;	26.0;	false
3rd;	Dennis, Mr William;	male;	26.0;	false
3rd;	Hansen, Mr Henrik Juul;	male;	26.0;	false
3rd;	Heikkinen, Miss Lai;	female;	26.0;	true
3rd;	Johansson, Oscar L;	male;	26.0;	true
3rd;	Kink, Mrs Anton (Louise Heilmann);	female;	26.0;	false
3rd;	Kink, Mr Vincenz;	male;	26.0;	false
3rd;	Lang, Mr Fang;	male;	26.0;	true
3rd;	Zakarian, Mr Maprieder;	male;	26.0;	false
1st;	Chambers, Mr Norman Campbell;	male;	27.0;	true
1st;	Clark, Mr Walter Miller;	male;	27.0;	false
1st;	Daniel, Mr Robert Williams;	male;	27.0;	true
1st;	Davidson, Mrs Thornton (Orian Hays);	female;	27.0;	true
1st;	Douglas, Mrs Frederick Charles (Suzette Baxter);	female;	27.0;	true
1st;	Rothes, the Countess of (Noel Lucy Martha Dyer-Edwardes);	female;	27.0;	true
1st;	Widener, Mr Harry Elkins;	male;	27.0;	false
2nd;	Bracken, Mr James H;	male;	27.0;	false
2nd;	Collander, Mr Erik;	male;	27.0;	false
2nd;	Mantvila, Rev Joseph;	male;	27.0;	false
2nd;	Troutt, Miss Edwi Celia;	female;	27.0;	true
2nd;	Turpin, Mrs William John (Dorothy Anne Woncott);	female;	27.0;	false
3rd;	Attala (Kalil), Mr Solomon;	male;	27.0;	false
3rd;	Barry, Miss Julia;	female;	27.0;	false
3rd;	Cor, Mr Ivan;	male;	27.0;	false
3rd;	Danoff, Mr Yoto;	male;	27.0;	false
3rd;	Hedman, Mr Oscar;	male;	27.0;	true
3rd;	Honkanen, Miss Elu;	female;	27.0;	true
3rd;	Ilmakangas, Miss Ida Livija;	female;	27.0;	false
3rd;	Jansen, Mr Carl Olof;	male;	27.0;	true
3rd;	Jonsson, Nils Hilding;	male;	27.0;	false
3rd;	Wirz, Mr Albert;	male;	27.0;	false
3rd;	Yasbeck, Mr Antoni;	male;	27.0;	false
3rd;	Zakarian, Mr Artun;	male;	27.0;	false
1st;	Bjornstrm-Steffansson, Mr Mauritz Hakan;	male;	28.0;	true
1st;	Fortune, Miss Ethel Flora;	female;	28.0;	true
1st;	Meyer, Mr Edgar Joseph;	male;	28.0;	false
1st;	Ovies y Rodriguez, Mr Servando;	male;	28.0;	false
1st;	Sloper, Mr William Thompson;	male;	28.0;	true
2nd;	Abelson, Mrs Samuel (An);	female;	28.0;	true
2nd;	Banfield, Mr Frederick J;	male;	28.0;	false
2nd;	Beauchamp, Mr Henry James;	male;	28.0;	false
2nd;	Davis, Miss Mary;	female;	28.0;	true
2nd;	del Carlo, Mr Sebastiano;	male;	28.0;	false
2nd;	Harper, Rev John;	male;	28.0;	false
2nd;	Parker, Mr Clifford R;	male;	28.0;	false
2nd;	Reyldo, Mrs Encarcion;	female;	28.0;	true
2nd;	Ware, Mrs John James (Florence Louise Long);	female;	28.0;	true
2nd;	Weisz, Mr Leopold;	male;	28.0;	false
3rd;	Carlsson, Mr August Sigfrid;	male;	28.0;	false
3rd;	Carver, Mr Alfred John;	male;	28.0;	false
3rd;	Danbom, Mrs Ernst Gilbert (An Sigrid Maria Brogren);	female;	28.0;	false
3rd;	Gustafsson, Mr Johan Birger;	male;	28.0;	false
3rd;	Hakkarainen, Mr Pekko Pietari;	male;	28.0;	false
3rd;	Henriksson, Jenny Lovisa;	female;	28.0;	false
3rd;	Van der Steen, Mr Leo Peter;	male;	28.0;	false
3rd;	Vandewalle, Mr Nestor Cyriel;	male;	28.0;	false
3rd;	Williams, Mr Leslie;	male;	28.0;	false
1st;	Allen, Miss Elisabeth Walton;	female;	29.0;	true
1st;	Long, Mr Milton Clyde;	male;	29.0;	false
2nd;	Clarke, Mr Charles V;	male;	29.0;	false
2nd;	Coleridge, Mr Regild Charles;	male;	29.0;	false
2nd;	Nye, Mrs Elizabeth Ramell;	female;	29.0;	true
2nd;	Turpin, Mr William John;	male;	29.0;	false
2nd;	Wells, Mrs Arthur H (Addie Trevaskis);	female;	29.0;	true
3rd;	Braund, Mr Lewis Richard;	male;	29.0;	false
3rd;	Christmann, Mr Emil;	male;	29.0;	false
3rd;	Daly, Mr Eugene;	male;	29.0;	true
3rd;	Johansson, Mr Nils;	male;	29.0;	false
3rd;	Larsson, Mr August Viktor;	male;	29.0;	false
3rd;	Larsson, Mr Bengt Edvin;	male;	29.0;	false
3rd;	Vendel, Mr Olof Wdvin;	male;	29.0;	false
3rd;	Zimmerman, Leo;	male;	29.0;	false
1st;	Allison, Mr Hudson Joshua Creighton;	male;	30.0;	false
1st;	Bonnell, Miss Caroline;	female;	30.0;	true
1st;	Foreman, Mr Benjamin Laventall;	male;	30.0;	false
1st;	Loring, Mr Joseph Holland;	male;	30.0;	false
1st;	Maguire, Mr John Edward;	male;	30.0;	false
2nd;	Abelson, Mr Samuel;	male;	30.0;	false
2nd;	Chapman, Mr John Henry;	male;	30.0;	false
2nd;	Chapman, Mrs John Henry (Elizabeth Lawry);	female;	30.0;	false
2nd;	Corbett, Mrs Walter H (Irene Colvin);	female;	30.0;	false
2nd;	Givard, Mr Hans Christensen;	male;	30.0;	false
2nd;	Hale, Mr Regild;	male;	30.0;	false
2nd;	Harris, Mr George;	male;	30.0;	true
2nd;	Lahtinen, Rev William;	male;	30.0;	false
2nd;	Matthews, Mr William John;	male;	30.0;	false
2nd;	Meyer, Mr August;	male;	30.0;	false
2nd;	Renouf, Mrs Peter Henry (Lillian Jefferys);	female;	30.0;	true
2nd;	Siukonnen, Miss An;	female;	30.0;	true
2nd;	Slayter, Miss Hilda Mary;	female;	30.0;	true
2nd;	Veale, Mr James;	male;	30.0;	false
2nd;	Ware, Mr John James;	male;	30.0;	false
2nd;	Aldworth, Mr Charles Augustus;	male;	30.0;	false
3rd;	Adahl, Mr Mauritz Nils Martin;	male;	30.0;	false
3rd;	Cacic, Mr Maria;	male;	30.0;	false
3rd;	Connolly, Miss Kate;	female;	30.0;	false
3rd;	Corn, Mr Harry;	male;	30.0;	false
3rd;	Daly, Miss Marcella;	female;	30.0;	true
3rd;	De Mulder, Mr Theo;	male;	30.0;	true
3rd;	Dowdell, Miss Elizabeth;	female;	30.0;	true
3rd;	Karajic, Mr Milan;	male;	30.0;	false
3rd;	Lindell, Mrs Edvard Bengtsson;	female;	30.0;	false
3rd;	Van Impe, Mrs Jean Baptiste;	female;	30.0;	false
1st;	Chambers, Mrs Norman Campbell (Bertha Griggs);	female;	31.0;	true
1st;	Davidson, Mr Thornton;	male;	31.0;	false
1st;	Dick, Mr Albert Adrian;	male;	31.0;	true
1st;	Newell, Miss Madeleine;	female;	31.0;	true
1st;	Roebling, Mr Washington Augustus 2nd;	male;	31.0;	false
1st;	Tucker, Mr Gilbert Milligan, jr;	male;	31.0;	true
1st;	Wick, Miss Mary talie;	female;	31.0;	true
2nd;	Cameron, Miss Clear;	female;	31.0;	true
2nd;	Collyer, Mrs Harvey (Charlotte Tate);	female;	31.0;	true
2nd;	Kvillner, Mr Johan Henrik Johannesson;	male;	31.0;	false
3rd;	Conlin, Mr Thomas Henry;	male;	31.0;	false
3rd;	Conghton, Mr Michael;	male;	31.0;	false
3rd;	Van der Planke, Mr Jules;	male;	31.0;	false
3rd;	Van der Planke, Mrs Jules;	female;	31.0;	false
1st;	Staehlin, Dr Max;	male;	32.0;	true
1st;	Keeping, Mr Edwin;	male;	32.0;	false
2nd;	Angle, Mrs William A (Florence);	female;	32.0;	true
2nd;	Beane, Mr Edward;	male;	32.0;	true
2nd;	Doling, Mrs Ada;	female;	32.0;	true
2nd;	Hickman, Mr Lewis;	male;	32.0;	false
2nd;	sser (srallah), Mr Nicholas;	male;	32.0;	false
2nd;	vratil, Mr Michel;	male;	32.0;	false
2nd;	Pinsky, Miss Rosa;	female;	32.0;	true
2nd;	Weisz, Mrs Leopold (Mathilde);	female;	32.0;	true
2nd;	Wilhelms, Mr Charles;	male;	32.0;	true
3rd;	Andersen, Mr Albert Karvin;	male;	32.0;	false
3rd;	Backstrom, Mr Karl Alfred;	male;	32.0;	false
3rd;	Bing, Mr Lee;	male;	32.0;	true
3rd;	Bourke, Mrs John (Catherine);	female;	32.0;	false
3rd;	Chip, Mr Chang;	male;	32.0;	false
3rd;	Dooley, Mr Patrick;	male;	32.0;	false
3rd;	Gronnestad, Mr Daniel Danielsen;	male;	32.0;	false
3rd;	Johansson, Mr Karl Johan;	male;	32.0;	true
3rd;	Jonsson, Mr Carl;	male;	32.0;	true
3rd;	Jussila, Mr Erik;	male;	32.0;	true
3rd;	Leinonen, Mr Antti Gustaf;	male;	32.0;	false
1st;	Carlsson, Mr Frans Olof;	male;	33.0;	false
1st;	Mihan, Miss Daisy E;	female;	33.0;	true
1st;	Rosenbaum (Russell), Miss Edith Louise;	female;	33.0;	true
1st;	Ringhini, Mr Sante;	male;	33.0;	false
2nd;	Hunt, Mr George Henry;	male;	33.0;	false
2nd;	Quick, Mrs Frederick C (Jane Richards);	female;	33.0;	true
2nd;	West, Mrs Edwy Arthur (Ada Mary);	female;	33.0;	true
3rd;	Backstrom, Mrs Karl Alfred (Maria Mathilda Gustafsson);	female;	33.0;	true
3rd;	Carlsson, Mr Frans Olof;	male;	33.0;	false
3rd;	Carlsson, Mr Julius;	male;	33.0;	false
3rd;	Dean, Mrs Bertram (Eva);	female;	33.0;	true
3rd;	Goldsmith, Mr Frank John;	male;	33.0;	false
3rd;	Johansson, Mr Gustaff Joel;	male;	33.0;	false
3rd;	Johnson, Mr Malkolm Joackim;	male;	33.0;	false
1st;	Seward, Mr Frederic Kimber;	male;	34.0;	true
2nd;	Angle, Mr William A;	male;	34.0;	false
2nd;	Beesley, Mr Lawrence;	male;	34.0;	true
2nd;	Drew, Mrs James Vivian (Lulu Thorne Christian);	female;	34.0;	true
2nd;	Gillespie, Mr William;	male;	34.0;	false
2nd;	Hickman, Mr Leord Mark;	male;	34.0;	false
2nd;	Kantor, Mr Sii;	male;	34.0;	false
2nd;	Lemore, Mrs Amelia;	female;	34.0;	true
2nd;	Ponesell, Mr Martin;	male;	34.0;	false
2nd;	Renouf, Mr Peter Henry;	male;	34.0;	false
3rd;	Danbom, Mr Ernst Gilbert;	male;	34.0;	false
3rd;	Johanson, Mr Jakob Alfred;	male;	34.0;	false
